,image_name,xmin,ymin,xmax,ymax,width,height
1814,V006_77_0_00_11_01_13_0_c07_20201204_0141_S01_1.JPG,815,2004,1889,3171,3024,4032
1815,V006_77_0_00_11_01_13_0_c07_20201204_0142_S01_1.JPG,995,1894,1511,2462,3024,4032
1816,V006_77_0_00_11_01_13_0_c07_20201204_0143_S01_1.JPG,810,2185,1329,2468,3024,4032
1817,V006_77_0_00_11_01_13_0_c07_20201204_0144_S01_1.JPG,657,1814,1419,2568,3024,4032
1818,V006_77_0_00_11_01_13_0_c07_20201204_0145_S01_1.JPG,1313,2182,1974,2870,3024,4032
1819,V006_77_0_00_11_01_13_0_c07_20201204_0146_S01_1.JPG,622,1621,2161,3121,3024,4032
1820,V006_77_0_00_11_01_13_0_c07_20201204_0147_S01_1.JPG,770,1904,1926,3143,3024,4032
1821,V006_77_0_00_11_01_13_0_c07_20201204_0148_S01_1.JPG,878,2065,1593,2794,3024,4032
1822,V006_77_0_00_11_01_13_0_c07_20201204_0149_S01_1.JPG,1005,2004,1898,3012,3024,4032
1823,V006_77_0_00_11_01_13_0_c07_20201204_0150_S01_1.JPG,1147,2056,2261,3285,3024,4032
1824,V006_77_0_00_11_01_13_0_c07_20201204_0151_S01_1.JPG,1000,1791,2193,3115,3024,4032
1825,V006_77_0_00_11_01_13_0_c07_20201204_0152_S01_1.JPG,903,2052,1831,2890,3024,4032
1826,V006_77_0_00_11_01_13_0_c07_20201204_0153_S01_1.JPG,732,2088,2091,3278,3024,4032
1827,V006_77_0_00_11_01_13_0_c07_20201204_0154_S01_1.JPG,1125,1881,1651,2772,3024,4032
1828,V006_77_0_00_11_01_13_0_c07_20201204_0155_S01_1.JPG,850,2153,1829,3193,3024,4032
1829,V006_77_0_00_11_01_13_0_c07_20201204_0156_S01_1.JPG,878,2385,1539,3088,3024,4032
1830,V006_77_0_00_11_01_13_0_c07_20201204_0157_S01_1.JPG,932,2532,1734,3315,3024,4032
1831,V006_77_0_00_11_01_13_0_c07_20201204_0158_S01_1.JPG,646,2450,1698,3380,3024,4032
1832,V006_77_0_00_11_01_13_0_c07_20201204_0159_S01_1.JPG,511,2122,1746,3367,3024,4032
1833,V006_77_0_00_11_01_13_0_c07_20201204_0160_S01_1.JPG,777,2199,1236,2560,3024,4032
1834,V006_77_0_00_11_01_13_0_c07_20201204_0161_S01_1.JPG,448,2287,1663,3155,3024,4032
1835,V006_77_0_00_11_01_13_0_c07_20201204_0162_S01_1.JPG,453,1820,2145,3482,3024,4032
1836,V006_77_0_00_11_01_13_0_c07_20201204_0163_S01_1.JPG,580,2298,1475,3178,3024,4032
1837,V006_77_0_00_11_01_13_0_c07_20201204_0164_S01_1.JPG,730,2052,1311,2872,3024,4032
1838,V006_77_0_00_11_01_13_0_c07_20201204_0165_S01_1.JPG,520,1849,1431,2650,3024,4032
1839,V006_77_0_00_11_01_13_0_c07_20201204_0166_S01_1.JPG,372,2131,1341,2978,3024,4032
1840,V006_77_0_00_11_01_13_0_c07_20201204_0167_S01_1.JPG,477,2081,1231,2995,3024,4032
1841,V006_77_0_00_11_01_13_0_c07_20201204_0168_S01_1.JPG,530,2124,1551,3190,3024,4032
1842,V006_77_0_00_11_01_13_0_c07_20201204_0169_S01_1.JPG,235,1782,1506,3003,3024,4032
1843,V006_77_0_00_11_01_13_0_c07_20201204_0170_S01_1.JPG,487,1948,1526,3058,3024,4032
1844,V006_77_0_00_11_01_13_0_c07_20201204_0171_S01_1.JPG,598,2372,1401,2930,3024,4032
1845,V006_77_0_00_11_01_13_0_c07_20201204_0172_S01_1.JPG,810,2212,1801,3192,3024,4032
1846,V006_77_0_00_11_01_13_0_c07_20201204_0173_S01_1.JPG,637,2083,1528,3009,3024,4032
1847,V006_77_0_00_11_01_13_0_c07_20201204_0174_S01_1.JPG,728,2387,1437,3258,3024,4032
1848,V006_77_0_00_11_01_13_0_c07_20201204_0175_S01_1.JPG,753,2262,1708,3007,3024,4032
1849,V006_77_0_00_11_01_13_0_c07_20201204_0176_S01_1.JPG,530,2354,1426,3080,3024,4032
1850,V006_77_0_00_11_01_13_0_c07_20201204_0177_S01_1.JPG,333,2214,1312,3073,3024,4032
1851,V006_77_0_00_11_01_13_0_c07_20201204_0178_S01_1.JPG,660,2005,1621,2962,3024,4032
1852,V006_77_0_00_11_01_13_0_c07_20201204_0179_S01_1.JPG,305,2382,1184,3157,3024,4032
1853,V006_77_0_00_11_01_13_0_c07_20201204_0180_S01_1.JPG,569,2154,1652,3213,3024,4032
1854,V006_77_0_00_11_01_13_0_c07_20201204_0181_S01_1.JPG,489,2097,1420,2917,3024,4032
1855,V006_77_0_00_11_01_13_0_c07_20201204_0182_S01_1.JPG,586,1952,1407,2879,3024,4032
1856,V006_77_0_00_11_01_13_0_c07_20201204_0183_S01_1.JPG,1015,2422,1811,3008,3024,4032
1857,V006_77_0_00_11_01_13_0_c07_20201204_0184_S01_1.JPG,710,2174,1479,2696,3024,4032
1858,V006_77_0_00_11_01_13_0_c07_20201204_0185_S01_1.JPG,362,2146,1640,3256,3024,4032
1859,V006_77_0_00_11_01_13_0_c07_20201204_0186_S01_1.JPG,800,2251,2136,3406,3024,4032
1860,V006_77_0_00_11_01_13_0_c07_20201204_0187_S01_1.JPG,480,2229,1456,3200,3024,4032
1861,V006_77_0_00_11_01_13_0_c07_20201204_0188_S01_1.JPG,613,2117,1446,2863,3024,4032
1862,V006_77_0_00_11_01_13_0_c07_20201204_0189_S01_1.JPG,525,2254,1368,3212,3024,4032
1863,V006_77_0_00_11_01_13_0_c07_20201204_0190_S01_1.JPG,289,2298,1512,3405,3024,4032
1864,V006_77_0_00_11_01_13_0_c07_20201204_0191_S01_1.JPG,797,2348,1476,2957,3024,4032
1865,V006_77_0_00_11_01_13_0_c07_20201204_0192_S01_1.JPG,740,2316,1486,3078,3024,4032
1866,V006_77_0_00_11_01_13_0_c07_20201204_0193_S01_1.JPG,480,1961,1656,3105,3024,4032
1867,V006_77_0_00_11_01_13_0_c07_20201204_0194_S01_1.JPG,398,2327,1580,3373,3024,4032
1868,V006_77_0_00_11_01_13_0_c07_20201204_0195_S01_1.JPG,629,2450,1197,2946,3024,4032
1869,V006_77_0_00_11_01_13_0_c07_20201204_0196_S01_1.JPG,365,2349,1424,3201,3024,4032
1870,V006_77_0_00_11_01_13_0_c07_20201204_0197_S01_1.JPG,377,2182,1632,3309,3024,4032
1871,V006_77_0_00_11_01_13_0_c07_20201204_0198_S01_1.JPG,565,2309,1756,3541,3024,4032
1872,V006_77_0_00_11_01_13_0_c07_20201204_0199_S01_1.JPG,765,2346,1410,3131,3024,4032
1873,V006_77_0_00_11_01_13_0_c07_20201204_0200_S01_1.JPG,714,1941,1483,2705,3024,4032
1874,V006_77_0_00_11_01_13_0_c07_20201204_0201_S01_1.JPG,258,2202,1843,3537,3024,4032
1875,V006_77_0_00_11_01_13_0_c07_20201204_0202_S01_1.JPG,303,2075,1542,3218,3024,4032
1876,V006_77_0_00_11_01_13_0_c07_20201204_0203_S01_1.JPG,236,2285,845,2978,3024,4032
1877,V006_77_0_00_11_01_13_0_c07_20201209_0001_S01_1.JPG,717,2407,1331,2846,3024,4032
1878,V006_77_0_00_11_01_13_0_c07_20201209_0002_S01_1.JPG,602,2362,1501,3121,3024,4032
1879,V006_77_0_00_11_01_13_0_c07_20201209_0003_S01_1.JPG,532,2189,1481,3213,3024,4032
1880,V006_77_0_00_11_01_13_0_c07_20201209_0004_S01_1.JPG,888,2364,1731,3367,3024,4032
1881,V006_77_0_00_11_01_13_0_c07_20201209_0005_S01_1.JPG,764,2320,1851,3447,3024,4032
1882,V006_77_0_00_11_01_13_0_c07_20201209_0006_S01_1.JPG,1016,2160,1639,2827,3024,4032
1883,V006_77_0_00_11_01_13_0_c07_20201209_0007_S01_1.JPG,556,2645,1570,3357,3024,4032
1884,V006_77_0_00_11_01_13_0_c07_20201209_0008_S01_1.JPG,694,2219,1476,2748,3024,4032
1885,V006_77_0_00_11_01_13_0_c07_20201209_0009_S01_1.JPG,743,2236,1146,2660,3024,4032
1886,V006_77_0_00_11_01_13_0_c07_20201209_0010_S01_1.JPG,613,2270,1469,3110,3024,4032
1887,V006_77_0_00_11_01_13_0_c07_20201209_0011_S01_1.JPG,319,2273,1500,3220,3024,4032
1888,V006_77_0_00_11_01_13_0_c07_20201209_0012_S01_1.JPG,376,2310,1356,2873,3024,4032
1889,V006_77_0_00_11_01_13_0_c07_20201209_0013_S01_1.JPG,716,2183,1766,3140,3024,4032
1890,V006_77_0_00_11_01_13_0_c07_20201209_0014_S01_1.JPG,331,2194,1463,3318,3024,4032
1891,V006_77_0_00_11_01_13_0_c07_20201209_0015_S01_1.JPG,550,1964,1765,3290,3024,4032
1892,V006_77_0_00_11_01_13_0_c07_20201209_0016_S01_1.JPG,271,1872,1765,3315,3024,4032
1893,V006_77_0_00_11_01_13_0_c07_20201209_0017_S01_1.JPG,367,2294,1729,3349,3024,4032
1894,V006_77_0_00_11_01_13_0_c07_20201209_0018_S01_1.JPG,780,2227,1269,3006,3024,4032
1895,V006_77_0_00_11_01_13_0_c07_20201209_0019_S01_1.JPG,461,1934,1219,3146,3024,4032
1896,V006_77_0_00_11_01_13_0_c07_20201209_0020_S01_1.JPG,394,2187,1409,3346,3024,4032
1897,V006_77_0_00_11_01_13_0_c07_20201209_0021_S01_1.JPG,390,2457,1249,3370,3024,4032
1898,V006_77_0_00_11_01_13_0_c07_20201209_0022_S01_1.JPG,670,2167,1693,3276,3024,4032
1899,V006_77_0_00_11_01_13_0_c07_20201209_0023_S01_1.JPG,347,2337,1406,3229,3024,4032
1900,V006_77_0_00_11_01_13_0_c07_20201209_0024_S01_1.JPG,242,2002,1040,2697,3024,4032
1901,V006_77_0_00_11_01_13_0_c07_20201209_0025_S01_1.JPG,325,2107,1467,3172,3024,4032
1902,V006_77_0_00_11_01_13_0_c07_20201209_0026_S01_1.JPG,689,2167,1236,2898,3024,4032
1903,V006_77_0_00_11_01_13_0_c07_20201209_0027_S01_1.JPG,541,2217,1458,3180,3024,4032
1904,V006_77_0_00_11_01_13_0_c07_20201209_0028_S01_1.JPG,610,2223,1348,3003,3024,4032
1905,V006_77_0_00_11_01_13_0_c07_20201209_0029_S01_1.JPG,648,2268,1601,3036,3024,4032
1906,V006_77_0_00_11_01_13_0_c07_20201209_0030_S01_1.JPG,791,2557,1126,3212,3024,4032
1907,V006_77_0_00_11_01_13_0_c07_20201209_0031_S01_1.JPG,437,2490,1342,3186,3024,4032
1908,V006_77_0_00_11_01_13_0_c07_20201209_0032_S01_1.JPG,531,2210,1660,3196,3024,4032
1909,V006_77_0_00_11_01_13_0_c07_20201209_0033_S01_1.JPG,413,2364,1776,3392,3024,4032
1910,V006_77_0_00_11_01_13_0_c07_20201209_0034_S01_1.JPG,798,2681,1403,3346,3024,4032
1911,V006_77_0_00_11_01_13_0_c07_20201209_0035_S01_1.JPG,727,2587,1375,3329,3024,4032
1912,V006_77_0_00_11_01_13_0_c07_20201209_0036_S01_1.JPG,742,2522,1609,3175,3024,4032
1913,V006_77_0_00_11_01_13_0_c07_20201209_0037_S01_1.JPG,802,2225,1992,3368,3024,4032
1914,V006_77_0_00_11_01_13_0_c07_20201209_0038_S01_1.JPG,595,2405,1555,3118,3024,4032
1915,V006_77_0_00_11_01_13_0_c07_20201209_0039_S01_1.JPG,694,2128,1772,3171,3024,4032
1916,V006_77_0_00_11_01_13_0_c07_20201209_0040_S01_1.JPG,338,1998,1283,2990,3024,4032
1917,V006_77_0_00_11_01_13_0_c07_20201209_0041_S01_1.JPG,361,2061,1643,3311,3024,4032
1918,V006_77_0_00_11_01_13_0_c07_20201209_0042_S01_1.JPG,773,2485,1651,3303,3024,4032
1919,V006_77_0_00_11_01_13_0_c07_20201209_0043_S01_1.JPG,871,2148,1831,3101,3024,4032
1920,V006_77_0_00_11_01_13_0_c07_20201209_0044_S01_1.JPG,548,1978,1771,3071,3024,4032
1921,V006_77_0_00_11_01_13_0_c07_20201209_0045_S01_1.JPG,559,2223,1645,3395,3024,4032
1922,V006_77_0_00_11_01_13_0_c07_20201209_0046_S01_1.JPG,527,2233,1541,3301,3024,4032
1923,V006_77_0_00_11_01_13_0_c07_20201209_0047_S01_1.JPG,319,2139,1326,3215,3024,4032
1924,V006_77_0_00_11_01_13_0_c07_20201209_0048_S01_1.JPG,865,2562,1695,3292,3024,4032
1925,V006_77_0_00_11_01_13_0_c07_20201209_0049_S01_1.JPG,770,2039,1617,3152,3024,4032
1926,V006_77_0_00_11_01_13_0_c07_20201209_0050_S01_1.JPG,610,1770,1688,3054,3024,4032
1927,V006_77_0_00_11_01_13_0_c07_20201209_0051_S01_1.JPG,646,2126,1873,3295,3024,4032
1928,V006_77_0_00_11_01_13_0_c07_20201209_0052_S01_1.JPG,681,1956,2123,3335,3024,4032
1929,V006_77_0_00_11_01_13_0_c07_20201209_0053_S01_1.JPG,516,2278,1653,2993,3024,4032
1930,V006_77_0_00_11_01_13_0_c07_20201209_0054_S01_1.JPG,889,2418,1761,3374,3024,4032
1931,V006_77_0_00_11_01_13_0_c07_20201209_0055_S01_1.JPG,752,2087,1735,2987,3024,4032
1932,V006_77_0_00_11_01_13_0_c07_20201209_0056_S01_1.JPG,623,2270,1825,3475,3024,4032
1933,V006_77_0_00_11_01_13_0_c07_20201209_0057_S01_1.JPG,590,2240,1331,3065,3024,4032
1934,V006_77_0_00_11_01_13_0_c07_20201209_0058_S01_1.JPG,733,2157,2061,3345,3024,4032
1935,V006_77_0_00_11_01_13_0_c07_20201209_0059_S01_1.JPG,904,2384,1715,3212,3024,4032
1936,V006_77_0_00_11_01_13_0_c07_20201209_0060_S01_1.JPG,445,2549,1057,2977,3024,4032
1937,V006_77_0_00_11_01_13_0_c07_20201209_0061_S01_1.JPG,682,2654,1280,3080,3024,4032
1938,V006_77_0_00_11_01_13_0_c07_20201209_0062_S01_1.JPG,499,2454,1647,3387,3024,4032
1939,V006_77_0_00_11_01_13_0_c07_20201209_0063_S01_1.JPG,753,2296,1595,3138,3024,4032
1940,V006_77_0_00_11_01_13_0_c07_20201209_0064_S01_1.JPG,435,2198,1915,3515,3024,4032
1941,V006_77_0_00_11_01_13_0_c07_20201209_0065_S01_1.JPG,475,2212,1618,3220,3024,4032
1942,V006_77_0_00_11_01_13_0_c07_20201211_0001_S01_1.JPG,1669,2495,1430,2434,3024,4032
1943,V006_77_0_00_11_01_13_0_c07_20201211_0002_S01_1.JPG,743,1940,1893,3030,3024,4032
1944,V006_77_0_00_11_01_13_0_c07_20201211_0003_S01_1.JPG,408,1296,1631,2379,3024,4032
1945,V006_77_0_00_11_01_13_0_c07_20201211_0004_S01_1.JPG,1044,1844,1801,2821,3024,4032
1946,V006_77_0_00_11_01_13_0_c07_20201211_0005_S01_1.JPG,594,1531,1279,2316,3024,4032
1947,V006_77_0_00_11_01_13_0_c07_20201211_0006_S01_1.JPG,1557,2566,1469,2694,3024,4032
1948,V006_77_0_00_11_01_13_0_c07_20201211_0007_S01_1.JPG,1213,2272,765,1830,3024,4032
1949,V006_77_0_00_11_01_13_0_c07_20201211_0008_S01_1.JPG,1114,1989,1802,2641,3024,4032
1950,V006_77_0_00_11_01_13_0_c07_20201211_0009_S01_1.JPG,634,1915,1643,2868,3024,4032
1951,V006_77_0_00_11_01_13_0_c07_20201211_0010_S01_1.JPG,807,2070,1988,3120,3024,4032
1952,V006_77_0_00_11_01_13_0_c07_20201211_0011_S01_1.JPG,975,1899,1974,2901,3024,4032
1953,V006_77_0_00_11_01_13_0_c07_20201211_0012_S01_1.JPG,680,1511,2462,3282,3024,4032
1954,V006_77_0_00_11_01_13_0_c07_20201211_0013_S01_1.JPG,1275,2244,1914,2808,3024,4032
1955,V006_77_0_00_11_01_13_0_c07_20201211_0014_S01_1.JPG,1123,2365,1793,2964,3024,4032
1956,V006_77_0_00_11_01_13_0_c07_20201211_0015_S01_1.JPG,1122,2205,1845,2650,3024,4032
1957,V006_77_0_00_11_01_13_0_c07_20201211_0016_S01_1.JPG,934,2037,1650,2780,3024,4032
1958,V006_77_0_00_11_01_13_0_c07_20201211_0017_S01_1.JPG,542,2182,1461,3213,3024,4032
1959,V006_77_0_00_11_01_13_0_c07_20201211_0018_S01_1.JPG,929,2177,1538,2858,3024,4032
1960,V006_77_0_00_11_01_13_0_c07_20201211_0019_S01_1.JPG,465,1832,1272,2793,3024,4032
1961,V006_77_0_00_11_01_13_0_c07_20201211_0020_S01_1.JPG,1169,2535,2073,3550,3024,4032
1962,V006_77_0_00_11_01_13_0_c07_20201211_0021_S01_1.JPG,1134,2309,1988,3043,3024,4032
1963,V006_77_0_00_11_01_13_0_c07_20201211_0022_S01_1.JPG,866,2324,1741,2976,3024,4032
1964,V006_77_0_00_11_01_13_0_c07_20201211_0023_S01_1.JPG,1109,2291,1763,3076,3024,4032
1965,V006_77_0_00_11_01_13_0_c07_20201211_0024_S01_1.JPG,808,2356,2121,3526,3024,4032
1966,V006_77_0_00_11_01_13_0_c07_20201211_0025_S01_1.JPG,993,2224,1845,3075,3024,4032
1967,V006_77_0_00_11_01_13_0_c07_20201211_0026_S01_1.JPG,453,2152,1820,3538,3024,4032
1968,V006_77_0_00_11_01_13_0_c07_20201211_0027_S01_1.JPG,906,2100,1742,3199,3024,4032
1969,V006_77_0_00_11_01_13_0_c07_20201211_0028_S01_1.JPG,723,2122,1832,3088,3024,4032
1970,V006_77_0_00_11_01_13_0_c07_20201211_0029_S01_1.JPG,687,2125,2082,3428,3024,4032
1971,V006_77_0_00_11_01_13_0_c07_20201211_0030_S01_1.JPG,828,2166,1858,3244,3024,4032
1972,V006_77_0_00_11_01_13_0_c07_20201211_0031_S01_1.JPG,541,1839,1990,3292,3024,4032
1973,V006_77_0_00_11_01_13_0_c07_20201211_0032_S01_1.JPG,1066,2383,1654,3002,3024,4032
1974,V006_77_0_00_11_01_13_0_c07_20201211_0033_S01_1.JPG,777,2441,1411,2978,3024,4032
1975,V006_77_0_00_11_01_13_0_c07_20201211_0034_S01_1.JPG,736,2023,1792,3024,3024,4032
1976,V006_77_0_00_11_01_13_0_c07_20201211_0035_S01_1.JPG,938,1970,1878,2936,3024,4032
1977,V006_77_0_00_11_01_13_0_c07_20201211_0036_S01_1.JPG,784,2330,1802,3155,3024,4032
1978,V006_77_0_00_11_01_13_0_c07_20201211_0037_S01_1.JPG,881,2105,1715,2712,3024,4032
1979,V006_77_0_00_11_01_13_0_c07_20201211_0038_S01_1.JPG,979,2237,1936,3337,3024,4032
1980,V006_77_0_00_11_01_13_0_c07_20201211_0039_S01_1.JPG,934,2430,1358,2945,3024,4032
1981,V006_77_0_00_11_01_13_0_c07_20201211_0040_S01_1.JPG,605,2105,1830,3434,3024,4032
1982,V006_77_0_00_11_01_13_0_c07_20201211_0041_S01_1.JPG,751,2503,1357,3154,3024,4032
1983,V006_77_0_00_11_01_13_0_c07_20201211_0042_S01_1.JPG,255,1903,1217,2900,3024,4032
1984,V006_77_0_00_11_01_13_0_c07_20201211_0043_S01_1.JPG,426,2194,1774,3493,3024,4032
1985,V006_77_0_00_11_01_13_0_c07_20201211_0044_S01_1.JPG,717,1982,1814,3100,3024,4032
1986,V006_77_0_00_11_01_13_0_c07_20201211_0045_S01_1.JPG,754,2317,2170,3606,3024,4032
1987,V006_77_0_00_11_01_13_0_c07_20201211_0046_S01_1.JPG,705,2063,1807,3075,3024,4032
1988,V006_77_0_00_11_01_13_0_c07_20201211_0047_S01_1.JPG,577,1877,2055,3326,3024,4032
1989,V006_77_0_00_11_01_13_0_c07_20201211_0048_S01_1.JPG,542,1703,2429,3626,3024,4032
1990,V006_77_0_00_11_01_13_0_c07_20201211_0049_S01_1.JPG,445,2124,1795,3555,3024,4032
1991,V006_77_0_00_11_01_13_0_c07_20201211_0050_S01_1.JPG,654,2379,1564,3311,3024,4032
1992,V006_77_0_00_11_01_13_0_c07_20201211_0051_S01_1.JPG,646,2184,2151,3446,3024,4032
1993,V006_77_0_00_11_01_13_0_c07_20201211_0052_S01_1.JPG,610,2063,1511,2953,3024,4032
1994,V006_77_0_00_11_01_13_0_c07_20201211_0053_S01_1.JPG,885,2529,1240,2831,3024,4032
1995,V006_77_0_00_11_01_13_0_c07_20201211_0054_S01_1.JPG,1076,2537,1204,2717,3024,4032
1996,V006_77_0_00_11_01_13_0_c07_20201211_0055_S01_1.JPG,445,2267,1653,3518,3024,4032
1997,V006_77_0_00_11_01_13_0_c07_20201211_0056_S01_1.JPG,511,2116,1324,3010,3024,4032
1998,V006_77_0_00_11_01_13_0_c07_20201211_0057_S01_1.JPG,578,2080,1590,3037,3024,4032
1999,V006_77_1_18_11_03_13_1_3248b_20201005_57.jpg,908,3104,916,2312,4032,3024
2000,V006_77_1_18_11_03_13_1_3248b_20201012_60.jpg,1108,3356,556,2260,4032,3024
2001,V006_77_1_18_11_03_13_1_3248b_20201012_61.jpg,1152,3232,772,2420,4032,3024
2002,V006_77_1_18_11_03_13_1_3248b_20201012_64.jpg,540,2756,544,2224,4032,3024
2003,V006_77_1_18_11_03_13_1_3248b_20201019_67.jpg,648,3340,852,2524,4032,3024
2004,V006_77_1_18_11_03_13_1_3248b_20201026_19.jpg,812,3272,764,2176,4032,3024
2005,V006_77_1_18_11_03_13_1_3248b_20201102_26.jpg,1008,2920,316,1952,4032,3024
2006,V006_77_1_18_11_03_13_1_3248b_20201116_40.jpg,1308,3200,784,2316,4032,3024
2007,V006_77_1_18_11_03_13_1_3248b_20201130_49.jpg,796,2932,824,2384,4032,3024
2008,V006_77_1_18_11_03_13_1_7688w_20200916_1.jpg,824,2864,604,2184,4032,3024
2009,V006_77_1_18_11_03_13_1_7688w_20200916_6.jpg,1094,3064,856,2024,4032,3024
2010,V006_77_1_18_11_03_13_1_7688w_20200918_12.jpg,828,3644,680,2656,4032,3024
2011,V006_77_1_18_11_03_13_1_7688w_20200922_20.jpg,1040,2840,468,2256,4032,3024
2012,V006_77_1_18_11_03_13_1_7688w_20200922_21.jpg,1004,3360,848,2208,4032,3024
2013,V006_77_1_18_11_03_13_1_7688w_20200922_24.jpg,993,2903,903,2421,4032,3024
2014,V006_77_1_18_11_03_13_1_7688w_20200922_25.jpg,1626,3021,1001,1981,4032,3024
2015,V006_77_1_18_11_03_13_1_7688w_20200923_32.jpg,1324,3341,799,2476,4032,3024
2016,V006_77_1_18_11_03_13_1_7688w_20200923_33.jpg,1111,3138,850,2601,4032,3024
2017,V006_77_1_18_11_03_13_1_7688w_20200923_34.jpg,1572,3728,1015,2763,4032,3024
2018,V006_77_1_18_11_03_13_1_7688w_20200925_38.jpg,836,2676,1099,2603,4032,3024
2019,V006_77_1_18_11_03_13_1_7688w_20200925_40.jpg,1456,3332,811,2167,4032,3024
2020,V006_77_1_18_11_03_13_1_7688w_20200925_42.jpg,684,3108,459,2095,4032,3024
2021,V006_77_1_18_11_03_13_1_7688w_20201005_55.jpg,952,3448,627,2587,4032,3024
2022,V006_77_1_18_11_03_13_1_7688w_20201013_79.jpg,1408,2292,1103,2295,4032,3024
2023,V006_77_1_18_11_03_13_1_7688w_20201016_95.jpg,1473,2765,700,2568,4032,3024
2024,V006_77_1_18_11_03_13_1_7688w_20201103_173.jpg,736,3028,936,2344,4032,3024
2025,V006_77_1_18_11_03_13_1_7688w_20201105_188.jpg,856,2684,852,2416,4032,3024
2026,V006_77_1_18_11_03_13_1_7688w_20201109_198.jpg,960,3476,1004,2464,4032,3024
2027,V006_77_1_18_11_03_13_1_7688w_20201109_199.jpg,532,2816,688,2452,4032,3024
2028,V006_77_1_18_11_03_13_1_7688w_20201124_265.jpg,1328,3148,824,2252,4032,3024
2029,V006_77_1_18_11_03_13_1_8419w_20200916_1.jpg,982,3172,351,1757,4032,1908
2030,V006_77_1_18_11_03_13_1_8419w_20200916_2.jpg,634,2508,156,1881,4032,1908
2031,V006_77_1_18_11_03_13_1_8419w_20200916_3.jpg,778,3092,111,1581,4032,1908
2032,V006_77_1_18_11_03_13_1_8419w_20200916_4.jpg,1030,2758,266,1342,4032,1908
2033,V006_77_1_18_11_03_13_1_8419w_20200916_5.jpg,653,3117,273,1844,4032,1908
2034,V006_77_1_18_11_03_13_1_8419w_20200918_13.jpg,601,3820,51,1824,4032,1908
2035,V006_77_1_18_11_03_13_1_8419w_20200918_16.jpg,1176,2843,0,1703,4032,1908
2036,V006_77_1_18_11_03_13_1_8419w_20200918_17.jpg,779,3017,67,1885,4032,1908
2037,V006_77_1_18_11_03_13_1_8419w_20200918_20.jpg,969,2586,868,1908,4032,1908
2038,V006_77_1_18_11_03_13_1_8419w_20200920_29.jpg,236,3377,0,1799,4032,1908
2039,V006_77_1_18_11_03_13_1_8419w_20200920_30.jpg,1044,2986,1,1898,4032,1908
2040,V006_77_1_18_11_03_13_1_8419w_20200920_31.jpg,879,3273,9,1593,4032,1908
2041,V006_77_1_18_11_03_13_1_8419w_20200920_32.jpg,812,3301,267,1764,4032,1908
2042,V006_77_1_18_11_03_13_1_8419w_20200920_33.jpg,1123,3427,415,1827,4032,1908
2043,V006_77_1_18_11_03_13_1_8419w_20200920_36.jpg,1057,3120,215,1908,4032,1908
2044,V006_77_1_18_11_03_13_1_8419w_20200922_43.jpg,934,3202,0,1908,4032,1908
2045,V006_77_1_18_11_03_13_1_8419w_20200922_48.jpg,1094,2927,252,1664,4032,1908
2046,V006_77_1_18_11_03_13_1_8419w_20200924_71.jpg,562,3492,0,1796,4032,1908
2047,V006_77_1_18_11_03_13_1_8419w_20200924_72.jpg,794,3097,157,1729,4032,1908
2048,V006_77_1_18_11_03_13_1_8419w_20200928_101.jpg,1443,4032,0,1694,4032,1908
2049,V006_77_1_18_11_03_13_1_8419w_20201003_179.jpg,1020,2890,903,2532,4032,3024
2050,V006_77_1_18_11_03_13_1_8419w_20201006_119.jpg,231,1533,1240,3337,1705,3437
2051,V006_77_1_18_11_03_13_1_8419w_20201006_124.jpg,167,1168,1403,2972,1202,3090
2052,V006_77_1_18_11_03_13_1_8419w_20201006_125.jpg,236,1498,890,3007,1769,3145
2053,V006_77_1_18_11_03_13_1_8419w_20201006_126.jpg,113,1596,1312,2438,1670,2570
2054,V006_77_1_18_11_03_13_1_8419w_20201006_129.jpg,549,1430,884,2380,1513,2507
2055,V006_77_1_18_11_03_13_1_8419w_20201006_131.jpg,430,1666,1432,2937,2051,3062
2056,V006_77_1_18_11_03_13_1_8419w_20201006_132.jpg,10,1165,530,1987,1300,2044
2057,V006_77_1_18_11_03_13_1_8419w_20201009_137.jpg,332,1474,380,2718,2148,2766
2058,V006_77_1_18_11_03_13_1_8419w_20201009_138.jpg,171,1893,1288,2817,1917,2939
2059,V006_77_1_18_11_03_13_1_8419w_20201009_139.jpg,712,1828,963,3072,1920,3102
2060,V006_77_1_18_11_03_13_1_8419w_20201009_140.jpg,141,1192,527,1949,1514,2108
2061,V006_77_1_18_11_03_13_1_8419w_20201009_144.jpg,111,1412,355,1405,1480,1562
2062,V006_77_1_18_11_03_13_1_8419w_20201009_145.jpg,0,1665,582,3211,1849,3211
2063,V006_77_1_18_11_03_13_1_8419w_20201011_181.JPG,527,3141,61,2822,4032,3024
2064,V006_77_1_18_11_03_13_1_8419w_20201012_188.JPG,688,2341,0,2290,4032,3024
2065,V006_77_1_18_11_03_13_1_8419w_20201016_237.JPG,627,3391,221,2815,4032,3024
2066,V006_77_1_18_11_03_13_1_8419w_20201016_238.JPG,627,4032,191,2975,4032,3024
2067,V006_77_1_18_11_03_13_1_9008w_20200922_15.jpg,3720,7070,2160,4670,8000,6000
2068,V006_77_1_18_11_03_13_1_9008w_20200922_17.jpg,1490,6870,590,4740,8000,6000
2069,V006_77_1_18_11_03_13_1_9008w_20200922_18.jpg,2835,6145,1640,4320,8000,6000
